TIME,SIGNAL
2986,901
2987,848
2988,674
2989,532
2990,418
2991,328
2992,265
2993,208
2994,163
2995,129
2996,101
2997,157
2998,329
2999,467
3000,580
3001,667
3002,732
3003,791
3004,836
3005,873
3006,902
3007,844
3008,670
3009,529
3010,416
3011,326
3012,264
3013,207
3014,163
3015,128
3016,102
3017,176
3018,344
3019,465
3020,577
3021,666
3022,738
3023,795
3024,835
3025,872
3026,901
3027,825
3028,656
3029,532
3030,418
3031,328
3032,257
3033,202
3034,158
3035,128
3036,100
3037,179
3038,345
3039,482
3040,580
3041,667
3042,740
3043,797
3044,842
3045,874
3046,903
3047,822
3048,652
3049,514
3050,415
3051,325
3052,256
3053,200
3054,158
3055,129
3056,101
3057,182
3058,347
3059,482
3060,590
3061,676
3062,738
3063,795
3064,840
3065,875
3066,904
3067,825
3068,656
3069,518
3070,406
3071,318
3072,257
3073,201
3074,158
3075,124
3076,98
3077,193
3078,356
3079,489
3080,583
3081,673
3082,742
3083,799
3084,842
3085,875
3086,904
3087,812
3088,645
3089,508
3090,411
3091,322
3092,253
3093,198
3094,156
3095,126
3096,99
3097,203
3098,348
3099,483
3100,591
3101,677
3102,747
3103,800
3104,843
3105,877
3106,905
3107,802
3108,638
3109,503
3110,407
3111,318
3112,250
3113,196
3114,153
3115,125
3116,98
3117,192
3118,356
3119,489
3120,595
3121,680
3122,749
3123,803
3124,841
3125,878
3126,905
3127,795
3128,631
3129,511
3130,402
3131,316
3132,247
3133,193
3134,156
3135,124
3136,96
3137,203
3138,367
3139,499
3140,593
3141,679
3142,747
3143,802
3144,846
3145,880
3146,908
3147,803
3148,637
3149,503
3150,395
3151,309
3152,250
3153,196
3154,154
3155,121
3156,96
3157,215
3158,374
3159,502
3160,596
3161,680
3162,750
3163,803
3164,847
3165,880
3166,908
3167,798
3168,633
3169,499
3170,392
3171,307
3172,248
3173,195
3174,153
3175,120
3176,95
3177,220
3178,380
3179,495
3180,601
3181,687
3182,755
3183,802
3184,845
3185,880
3186,908
3187,780
3188,619
3189,488
3190,395
3191,310
3192,243
3193,191
3194,149
3195,122
3196,96
3197,214
3198,374
3199,503
3200,608
3201,690
3202,757
3203,809
3204,847
3205,881
3206,908
3207,776
3208,615
3209,487
3210,393
3211,308
3212,242
3213,190
3214,149
3215,120
3216,95
3217,219
3218,378
3219,508
3220,611
3221,694
3222,753
3223,806
3224,850
3225,884
3226,909
3227,776
3228,615
3229,487
3230,382
3231,300
3232,236
3233,191
3234,150
3235,117
3236,93
3237,234
3238,390
3239,516
3240,617
3241,689
3242,756
3243,809
3244,851
3245,885
3246,912
3247,756
3248,617
3249,486
3250,382
3251,299
3252,235
3253,190
3254,149
3255,117
3256,93
3257,239
3258,395
3259,521
3260,611
3261,694
3262,760
3263,813
3264,854
3265,884
3266,911
3267,756
3268,598
3269,482
3270,380
3271,299
3272,235
3273,185
3274,146
3275,118
3276,94
3277,254
3278,390
3279,515
3280,617
3281,698
3282,763
3283,814
3284,854
3285,885
3286,911
3287,756
3288,598
3289,471
3290,370
3291,299
3292,235
3293,183
3294,145
3295,114
3296,93
3297,259
3298,395
3299,521
